,protein_id,namespace,phage_id,description,isPhage,struc_cluster_id,struc_cluster_size
4386,QXV80651.1,biological_process,MZ501078,endolysin,True,3060,10
9563,XPK40875.1,biological_process,PQ850601,amidase,True,3060,10
10123,XPK40415.1,biological_process,PQ850595,amidase,True,3060,10
9561,QXV80875.1,biological_process,MZ501081,endolysin,True,3060,10
10133,NP_414652.1,biological_process,NC_000913.3,"1,6-anhydro-N-acetylmuramoyl-L-alanine amidase",False,3060,10
10130,QXV76819.1,biological_process,MZ501055,endolysin,True,3060,10
10129,XPK40926.1,biological_process,PQ850602,amidase,True,3060,10
10128,QXV80651.1,biological_process,MZ501078,endolysin,True,3060,10
10127,NP_041973.1,biological_process,NC_001604,amidase,True,3060,10
2071,QXV80651.1,biological_process,MZ501078,endolysin,True,3060,10
2070,NP_041973.1,biological_process,NC_001604,amidase,True,3060,10
2069,XPK40875.1,biological_process,PQ850601,amidase,True,3060,10
10131,QXV78416.1,biological_process,MZ501064,endolysin,True,3060,10
2068,XPK42549.1,biological_process,PQ850620,amidase,True,3060,10
9560,XPK40415.1,biological_process,PQ850595,amidase,True,3060,10
2074,QXV78416.1,biological_process,MZ501064,endolysin,True,3060,10
2073,QXV76819.1,biological_process,MZ501055,endolysin,True,3060,10
9562,XPK42549.1,biological_process,PQ850620,amidase,True,3060,10
2067,QXV80875.1,biological_process,MZ501081,endolysin,True,3060,10
4384,XPK40875.1,biological_process,PQ850601,amidase,True,3060,10
2066,XPK40415.1,biological_process,PQ850595,amidase,True,3060,10
4521,QXV79305.1,molecular_function,MZ501068,superfamily II DNA/RNA helicase,True,3525,26
4520,QXV77152.1,molecular_function,MZ501057,superfamily II DNA/RNA helicase,True,3525,26
4519,QXV81637.1,molecular_function,MZ501085,DNA helicase,True,3525,26
4518,QXV79390.1,molecular_function,MZ501069,DNA helicase,True,3525,26
4514,QXV85468.1,molecular_function,MZ501110,superfamily II DNA/RNA helicase,True,3525,26
4512,QXV77409.1,molecular_function,MZ501059,DNA helicase,True,3525,26
4511,NP_416689.1,molecular_function,NC_000913.3,putative DNA repair helicase RadD,False,3525,26
4510,QXV82392.1,molecular_function,MZ501091,superfamily II DNA/RNA helicase,True,3525,26
4503,QXV80569.1,molecular_function,MZ501077,DNA helicase,True,3525,26
5682,NP_416689.1,biological_process,NC_000913.3,putative DNA repair helicase RadD,False,3525,26
4496,QXV80714.1,molecular_function,MZ501079,DNA helicase,True,3525,26
4498,XPK43441.1,molecular_function,PQ850629,hypothetical protein,True,3525,26
4497,XPK40688.1,molecular_function,PQ850598,hypothetical protein,True,3525,26
4522,QXV79563.1,molecular_function,MZ501071,superfamily II DNA/RNA helicase,True,3525,26
4507,QXV82469.1,molecular_function,MZ501092,DNA helicase,True,3525,26
4502,QXV76514.1,molecular_function,MZ501053,DNA helicase,True,3525,26
4529,QXV84510.1,molecular_function,MZ501104,superfamily II DNA/RNA helicase,True,3525,26
4537,QXV85791.1,molecular_function,MZ501112,superfamily II DNA/RNA helicase,True,3525,26
1058,QXV76173.1,biological_process,MZ501051,DNA helicase,True,3525,26
4494,QXV84033.1,molecular_function,MZ501101,DNA helicase,True,3525,26
4534,QXV83681.1,molecular_function,MZ501099,DNA helicase,True,3525,26
4533,QXV82293.1,molecular_function,MZ501090,DNA helicase,True,3525,26
7051,AXN58226.1,cellular_component,MH550421.1,baseplate hub subunit,True,3597,40
7052,AYD82785.1,cellular_component,MH751506.1,baseplate hub subunit,True,3597,40
7053,QXV78735.1,cellular_component,MZ501066,baseplate hub protein,True,3597,40
7058,QXV75302.1,cellular_component,MZ501046,baseplate hub protein,True,3597,40
7049,QXV76870.1,cellular_component,MZ501056,baseplate hub protein,True,3597,40
7048,QXV76237.1,cellular_component,MZ501052,baseplate hub protein,True,3597,40
7054,QXV78467.1,cellular_component,MZ501065,baseplate hub protein,True,3597,40
7055,QXV83392.1,cellular_component,MZ501098,baseplate hub protein,True,3597,40
7056,QXV82007.1,cellular_component,MZ501089,baseplate hub protein,True,3597,40
7057,QXV75879.1,cellular_component,MZ501050,baseplate hub protein,True,3597,40
7047,NP_049803.1,cellular_component,NC_000866.4,baseplate hub,True,3597,40
7050,QXV85862.1,cellular_component,MZ501113,baseplate hub protein,True,3597,40
1371,NP_415598.3,biological_process,NC_000913.3,flagellar P-ring protein,False,3597,40
7059,QXV84762.1,cellular_component,MZ501106,baseplate hub protein,True,3597,40
7060,QXV83056.1,cellular_component,MZ501096,baseplate hub protein,True,3597,40
7061,QXV79014.1,cellular_component,MZ501067,baseplate hub protein,True,3597,40
7062,QXV75031.1,cellular_component,MZ501047,baseplate hub protein,True,3597,40
8605,QXV82049.1,biological_process,MZ501089,thymidylate synthase,True,3724,44
8610,AYD82823.1,biological_process,MH751506.1,thymidylate synthetase,True,3724,44
8611,AXN58267.1,biological_process,MH550421.1,thymidylate synthetase,True,3724,44
8612,QXV83098.1,biological_process,MZ501096,thymidylate synthase,True,3724,44
8613,QXV78509.1,biological_process,MZ501065,thymidylate synthase,True,3724,44
8614,QXV75071.1,biological_process,MZ501047,thymidylate synthase,True,3724,44
8616,QXV76910.1,biological_process,MZ501056,thymidylate synthase,True,3724,44
8608,QXV78778.1,biological_process,MZ501066,thymidylate synthase,True,3724,44
8621,NP_049848.1,biological_process,NC_000866.4,thymidylate synthase,True,3724,44
8620,QXV84804.1,biological_process,MZ501106,thymidylate synthase,True,3724,44
8619,QXV79056.1,biological_process,MZ501067,thymidylate synthase,True,3724,44
8618,QXV75921.1,biological_process,MZ501050,thymidylate synthase,True,3724,44
8617,QXV76278.1,biological_process,MZ501052,thymidylate synthase,True,3724,44
8615,NP_417304.1,biological_process,NC_000913.3,thymidylate synthase,False,3724,44
8609,QXV83434.1,biological_process,MZ501098,thymidylate synthase,True,3724,44
8607,QXV85905.1,biological_process,MZ501113,thymidylate synthase,True,3724,44
6954,QXV83520.1,molecular_function,MZ501098,dCMP hydroxymethylase,True,3724,44
10937,QXV78509.1,molecular_function,MZ501065,thymidylate synthase,True,3724,44
312,QXV79056.1,biological_process,MZ501067,thymidylate synthase,True,3724,44
311,QXV77272.1,biological_process,MZ501058,thymidylate synthase,True,3724,44
310,QXV75921.1,biological_process,MZ501050,thymidylate synthase,True,3724,44
309,QXV76278.1,biological_process,MZ501052,thymidylate synthase,True,3724,44
10936,QXV83098.1,molecular_function,MZ501096,thymidylate synthase,True,3724,44
10938,QXV75071.1,molecular_function,MZ501047,thymidylate synthase,True,3724,44
308,QXV76910.1,biological_process,MZ501056,thymidylate synthase,True,3724,44
306,QXV75071.1,biological_process,MZ501047,thymidylate synthase,True,3724,44
305,QXV78509.1,biological_process,MZ501065,thymidylate synthase,True,3724,44
304,QXV83098.1,biological_process,MZ501096,thymidylate synthase,True,3724,44
303,QXV84366.1,biological_process,MZ501103,thymidylate synthase,True,3724,44
302,QXV81721.1,biological_process,MZ501086,thymidylate synthase,True,3724,44
301,AXN58267.1,biological_process,MH550421.1,thymidylate synthetase,True,3724,44
307,NP_417304.1,biological_process,NC_000913.3,thymidylate synthase,False,3724,44
10939,NP_417304.1,molecular_function,NC_000913.3,thymidylate synthase,False,3724,44
10940,QXV76910.1,molecular_function,MZ501056,thymidylate synthase,True,3724,44
10941,QXV76278.1,molecular_function,MZ501052,thymidylate synthase,True,3724,44
314,YP_006920.1,biological_process,NC_005859.1,thymidylate synthase,True,3724,44
315,QXV80244.1,biological_process,MZ501075,thymidylate synthase,True,3724,44
316,QXV80077.1,biological_process,MZ501074,thymidylate synthase,True,3724,44
10953,QXV76986.1,molecular_function,MZ501056,dCMP hydroxymethylase,True,3724,44
10952,NP_049848.1,molecular_function,NC_000866.4,thymidylate synthase,True,3724,44
10951,QXV84619.1,molecular_function,MZ501105,thymidylate synthase,True,3724,44
10950,QXV85133.1,molecular_function,MZ501108,thymidylate synthase,True,3724,44
10949,QXV80077.1,molecular_function,MZ501074,thymidylate synthase,True,3724,44
10948,QXV80244.1,molecular_function,MZ501075,thymidylate synthase,True,3724,44
10947,YP_006920.1,molecular_function,NC_005859.1,thymidylate synthase,True,3724,44
10946,QXV84804.1,molecular_function,MZ501106,thymidylate synthase,True,3724,44
10945,QXV79056.1,molecular_function,MZ501067,thymidylate synthase,True,3724,44
10944,QXV77272.1,molecular_function,MZ501058,thymidylate synthase,True,3724,44
10943,QXV75921.1,molecular_function,MZ501050,thymidylate synthase,True,3724,44
10942,QXV75152.1,molecular_function,MZ501047,dCMP hydroxymethylase,True,3724,44
313,QXV84804.1,biological_process,MZ501106,thymidylate synthase,True,3724,44
299,QXV79669.1,biological_process,MZ501072,thymidylate synthase,True,3724,44
300,AYD82823.1,biological_process,MH751506.1,thymidylate synthetase,True,3724,44
297,QXV85305.1,biological_process,MZ501109,thymidylate synthase,True,3724,44
298,QXV83434.1,biological_process,MZ501098,thymidylate synthase,True,3724,44
6955,QXV78595.1,molecular_function,MZ501065,dCMP hydroxymethylase,True,3724,44
292,QXV82049.1,biological_process,MZ501089,thymidylate synthase,True,3724,44
6942,QXV76367.1,molecular_function,MZ501052,dCMP hydroxymethylase,True,3724,44
6943,QXV82136.1,molecular_function,MZ501089,dCMP hydroxymethylase,True,3724,44
6944,AXN58084.1,molecular_function,MH550421.1,dCMP hydroxymethylase,True,3724,44
6945,QXV76007.1,molecular_function,MZ501050,dCMP hydroxymethylase,True,3724,44
6946,NP_049659.1,molecular_function,NC_000866.4,thymidylate synthase,True,3724,44
6947,QXV75431.1,molecular_function,MZ501046,dCMP hydroxymethylase,True,3724,44
6948,QXV78867.1,molecular_function,MZ501066,dCMP hydroxymethylase,True,3724,44
6949,QXV79146.1,molecular_function,MZ501067,dCMP hydroxymethylase,True,3724,44
6950,QXV84894.1,molecular_function,MZ501106,dCMP hydroxymethylase,True,3724,44
6951,AYD82640.1,molecular_function,MH751506.1,dCMP hydroxymethylase,True,3724,44
6952,QXV83185.1,molecular_function,MZ501096,dCMP hydroxymethylase,True,3724,44
6953,QXV85992.1,molecular_function,MZ501113,dCMP hydroxymethylase,True,3724,44
318,QXV84619.1,biological_process,MZ501105,thymidylate synthase,True,3724,44
317,QXV85133.1,biological_process,MZ501108,thymidylate synthase,True,3724,44
319,NP_049848.1,biological_process,NC_000866.4,thymidylate synthase,True,3724,44
10925,QXV75344.1,molecular_function,MZ501046,thymidylate synthase,True,3724,44
296,QXV80417.1,biological_process,MZ501076,thymidylate synthase,True,3724,44
8606,QXV75344.1,biological_process,MZ501046,thymidylate synthase,True,3724,44
295,QXV78778.1,biological_process,MZ501066,thymidylate synthase,True,3724,44
10935,QXV84366.1,molecular_function,MZ501103,thymidylate synthase,True,3724,44
10934,QXV81721.1,molecular_function,MZ501086,thymidylate synthase,True,3724,44
10933,AXN58267.1,molecular_function,MH550421.1,thymidylate synthetase,True,3724,44
10932,AYD82823.1,molecular_function,MH751506.1,thymidylate synthetase,True,3724,44
10924,QXV82049.1,molecular_function,MZ501089,thymidylate synthase,True,3724,44
294,QXV85905.1,biological_process,MZ501113,thymidylate synthase,True,3724,44
10930,QXV83434.1,molecular_function,MZ501098,thymidylate synthase,True,3724,44
10929,QXV85305.1,molecular_function,MZ501109,thymidylate synthase,True,3724,44
293,QXV75344.1,biological_process,MZ501046,thymidylate synthase,True,3724,44
10928,QXV80417.1,molecular_function,MZ501076,thymidylate synthase,True,3724,44
10927,QXV78778.1,molecular_function,MZ501066,thymidylate synthase,True,3724,44
10926,QXV85905.1,molecular_function,MZ501113,thymidylate synthase,True,3724,44
10931,QXV79669.1,molecular_function,MZ501072,thymidylate synthase,True,3724,44
703,QXV83946.1,molecular_function,MZ501100,"putative dTDP-4-dehydrorhamnose 3,5-epimerase",True,3882,4
704,QXV81552.1,molecular_function,MZ501084,"putative dTDP-4-dehydrorhamnose 3,5-epimerase",True,3882,4
702,QXV78341.1,molecular_function,MZ501063,"putative dTDP-4-dehydrorhamnose 3,5-epimerase",True,3882,4
701,NP_416542.1,molecular_function,NC_000913.3,"dTDP-4-dehydrorhamnose 3,5-epimerase",False,3882,4
8431,QXV81567.1,molecular_function,MZ501084,thymidine kinase,True,3889,20
8435,QXV75214.1,molecular_function,MZ501047,thymidine kinase,True,3889,20
8433,QXV83961.1,molecular_function,MZ501100,thymidine kinase,True,3889,20
1061,QXV81567.1,molecular_function,MZ501084,thymidine kinase,True,3889,20
1062,QXV78356.1,molecular_function,MZ501063,thymidine kinase,True,3889,20
1063,QXV83961.1,molecular_function,MZ501100,thymidine kinase,True,3889,20
1064,QXV77048.1,molecular_function,MZ501056,thymidine kinase,True,3889,20
1065,QXV75214.1,molecular_function,MZ501047,thymidine kinase,True,3889,20
1066,AXN58148.1,molecular_function,MH550421.1,thymidine kinase,True,3889,20
1067,AYD82707.1,molecular_function,MH751506.1,thymidine kinase,True,3889,20
1077,NP_049719.1,molecular_function,NC_000866.4,thymidine kinase,True,3889,20
1068,QXV76431.1,molecular_function,MZ501052,thymidine kinase,True,3889,20
1070,QXV78937.1,molecular_function,MZ501066,thymidine kinase,True,3889,20
1071,QXV75498.1,molecular_function,MZ501046,thymidine kinase,True,3889,20
1072,QXV78659.1,molecular_function,MZ501065,thymidine kinase,True,3889,20
1073,QXV84952.1,molecular_function,MZ501106,thymidine kinase,True,3889,20
8432,QXV78356.1,molecular_function,MZ501063,thymidine kinase,True,3889,20
1075,QXV83588.1,molecular_function,MZ501098,thymidine kinase,True,3889,20
1076,NP_415754.1,molecular_function,NC_000913.3,thymidine/deoxyuridine kinase,False,3889,20
1069,QXV76077.1,molecular_function,MZ501050,thymidine kinase,True,3889,20
8450,QXV82199.1,molecular_function,MZ501089,thymidine kinase,True,3889,20
1074,QXV79215.1,molecular_function,MZ501067,thymidine kinase,True,3889,20
8448,QXV86062.1,molecular_function,MZ501113,thymidine kinase,True,3889,20
8434,QXV77048.1,molecular_function,MZ501056,thymidine kinase,True,3889,20
8436,AXN58148.1,molecular_function,MH550421.1,thymidine kinase,True,3889,20
8437,AYD82707.1,molecular_function,MH751506.1,thymidine kinase,True,3889,20
8438,QXV76431.1,molecular_function,MZ501052,thymidine kinase,True,3889,20
8439,QXV76077.1,molecular_function,MZ501050,thymidine kinase,True,3889,20
8449,QXV83251.1,molecular_function,MZ501096,thymidine kinase,True,3889,20
8441,QXV75498.1,molecular_function,MZ501046,thymidine kinase,True,3889,20
8442,QXV78659.1,molecular_function,MZ501065,thymidine kinase,True,3889,20
8440,QXV78937.1,molecular_function,MZ501066,thymidine kinase,True,3889,20
1080,QXV82199.1,molecular_function,MZ501089,thymidine kinase,True,3889,20
1079,QXV83251.1,molecular_function,MZ501096,thymidine kinase,True,3889,20
1078,QXV86062.1,molecular_function,MZ501113,thymidine kinase,True,3889,20
8444,QXV79215.1,molecular_function,MZ501067,thymidine kinase,True,3889,20
8445,QXV83588.1,molecular_function,MZ501098,thymidine kinase,True,3889,20
8446,NP_415754.1,molecular_function,NC_000913.3,thymidine/deoxyuridine kinase,False,3889,20
8447,NP_049719.1,molecular_function,NC_000866.4,thymidine kinase,True,3889,20
8443,QXV84952.1,molecular_function,MZ501106,thymidine kinase,True,3889,20
8234,QXV85265.1,molecular_function,MZ501109,flap endonuclease,True,3892,61
8233,QXV84581.1,molecular_function,MZ501105,flap endonuclease,True,3892,61
8232,QXV75933.1,molecular_function,MZ501050,RNAseH,True,3892,61
8231,QXV82062.1,molecular_function,MZ501089,RNAseH,True,3892,61
8230,QXV77230.1,molecular_function,MZ501058,flap endonuclease,True,3892,61
8222,QXV83110.1,molecular_function,MZ501096,RNAseH,True,3892,61
8228,QXV83444.1,molecular_function,MZ501098,RNAseH,True,3892,61
8227,QXV84818.1,molecular_function,MZ501106,RNAseH,True,3892,61
8226,QXV85916.1,molecular_function,MZ501113,RNAseH,True,3892,61
8225,QXV78521.1,molecular_function,MZ501065,RNAseH,True,3892,61
8224,AXN58280.1,molecular_function,MH550421.1,RnaseH,True,3892,61
8223,AYD82834.1,molecular_function,MH751506.1,RnaseH,True,3892,61
8236,QXV85094.1,molecular_function,MZ501108,flap endonuclease,True,3892,61
8229,QXV79631.1,molecular_function,MZ501072,flap endonuclease,True,3892,61
8237,NP_041988.1,molecular_function,NC_001604,exonuclease,True,3892,61
8245,QXV76919.1,molecular_function,MZ501056,RNAseH,True,3892,61
8239,XPK40884.1,molecular_function,PQ850601,exonuclease,True,3892,61
